run_id,data_source,trade_id,ticker_a,ticker_b,basket,feat_vol,feat_pnl_proxy,feat_abs_entry_z,feat_confidence,feat_exit_z,feat_velocity,feat_bars_held,feat_half_life,label
20260924T121553Z,alpaca_live_path_harvest,8,TSM,AAPL,semis_mag7,5.832272570873368,3.3780703532072605,2.8092458671602856,0.6243037015544449,-0.5688244860469748,-2.5437517916271077,7.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,9,TSM,AAPL,semis_mag7,5.964820769406917,3.5376025312586545,2.8092458671602856,0.6200867300196803,-0.7283566640983691,0.7187398996146157,8.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,10,TSM,AAPL,semis_mag7,6.937105768445438,0.3754840741203278,2.8092458671602856,0.5930595149437006,2.4337617930399578,3.2079693964641933,9.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,11,TSM,AAPL,semis_mag7,6.844002908916556,2.447132808606424,2.8092458671602856,0.6121589245541297,0.36211305855386183,-0.19970823253077014,10.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,12,TSM,AAPL,semis_mag7,7.140383359512964,3.6784008614573236,2.8092458671602856,0.6047046927230673,-0.869154994297038,-2.0954767600675384,11.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,13,TSM,AAPL,semis_mag7,7.117286345917655,3.45094839179683,2.8092458671602856,0.5997851093867332,-0.6417025246365445,-0.09713867789810138,12.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,14,TSM,AAPL,semis_mag7,7.095005225102411,3.1179624201528173,2.8092458671602856,0.6009872921614754,-0.3087165529925319,0.5822902850460195,13.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,15,TSM,AAPL,semis_mag7,7.166523713205822,1.8482666024165542,2.8092458671602856,0.5977518868310786,0.9609792647437314,-1.7948297695968904,14.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,16,TSM,AAPL,semis_mag7,7.366838826159883,4.969176485827815,2.8092458671602856,0.5678987083590995,-2.15993061866753,-3.2608214772916653,15.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,17,TSM,AAPL,semis_mag7,7.2402695997013895,2.7817288044809545,2.8092458671602856,0.5682935991631132,0.027517062679331156,1.1004711836012688,16.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,18,TSM,AAPL,semis_mag7,6.894250464210545,2.1482337736079886,2.8092458671602856,0.5704868784710844,0.6610120935522971,1.6632280291474786,17.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,19,TSM,AAPL,semis_mag7,6.793825329937378,3.908444724743501,2.8092458671602856,0.5642176597035807,-1.0991988575832157,-1.0319622458316644,18.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,20,TSM,AAPL,semis_mag7,7.436196297251174,4.596793878364455,2.8092458671602856,0.5474500535267797,-1.7875480112041697,-3.611899947102984,19.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,21,TSM,AAPL,semis_mag7,7.391886602843566,3.4911449977133446,2.8092458671602856,0.5714769117200693,-0.681899130553059,1.8103449834995444,20.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,22,TSM,AAPL,semis_mag7,7.260487975715855,3.7386140045606835,2.8092458671602856,0.572316252963157,-0.9293681374003979,-1.3666730778783858,21.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,23,TSM,AAPL,semis_mag7,8.654942138079985,5.441083120743501,2.8092458671602856,0.547958175547834,-2.631837253583216,-4.981570210870859,22.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,24,TSM,AAPL,semis_mag7,8.84143508260581,2.160445462926479,2.8092458671602856,0.5472460024996341,0.6488004042338064,2.0962006103134967,23.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,25,TSM,AAPL,semis_mag7,8.635930050774649,0.9443829972311661,2.8092458671602856,0.5245895401532387,1.8648628699291194,5.116626192133185,24.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,26,TSM,AAPL,semis_mag7,9.084615901662465,1.5891302623668977,2.8092458671602856,0.5175122357891266,1.2201156047933879,2.7613380790900353,25.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,27,TSM,AAPL,semis_mag7,9.291244860141,2.0393496750692224,2.8092458671602856,0.5168318997095185,0.7698961920910632,2.4871852265031293,26.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,28,TSM,AAPL,semis_mag7,9.599175771255194,1.8011514090201892,2.8092458671602856,0.5111563128462986,1.0080944581400964,5.691079233985943,27.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,29,TSM,AAPL,semis_mag7,10.064416244675918,1.503005030359096,2.8092458671602856,0.5034823533325136,1.3062408368011895,1.4053827469171778,28.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,30,TSM,AAPL,semis_mag7,10.00460512033266,2.3113910762243566,2.8092458671602856,0.5198327400203914,0.4978547909359291,-1.802336050486042,29.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,31,TSM,AAPL,semis_mag7,10.157565330113973,4.794447870847817,2.8092458671602856,0.5039179384057025,-1.9852020036875315,-4.874262047726859,30.0,0.6666666666666666,0
20260924T121553Z,alpaca_live_path_harvest,32,TSM,AAPL,semis_mag7,10.203279471265878,3.38000610382416,2.8092458671602856,0.5045113166911172,-0.5707602366638744,-1.997171603755021,31.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,33,TSM,AAPL,semis_mag7,10.12798960027652,2.6657550498651155,2.8092458671602856,0.5046317479155542,0.14349081729517008,-1.2794119050771315,32.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,34,TSM,AAPL,semis_mag7,10.0238326169684,2.549118394558872,2.8092458671602856,0.5039230780097761,0.2601274726014137,-1.6706257320426516,33.0,0.6666666666666666,1
20260924T121553Z,alpaca_live_path_harvest,35,TSM,AAPL,semis_mag7,9.588331693681397,3.414530906649423,2.8092458671602856,0.5066644612548965,-0.6052850394891376,-1.869208936551911,34.0,0.6666666666666666,1
